pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,total_amount
2019-06-28,Friday,9,2019-06-28,Friday,9,2,1.43,1,Greenwich Village North,Garment District,16.56
2019-06-28,Friday,9,2019-06-28,Friday,9,0,0.3,1,JFK Airport,JFK Airport,3.8
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.5,1,East Chelsea,Clinton West,16.3
2019-06-28,Friday,9,2019-06-28,Friday,9,1,0.71,1,Yorkville West,Upper East Side North,9.3
2019-06-28,Friday,9,2019-06-28,Friday,10,1,6.0,1,Meatpacking/West Village West,Upper East Side South,33.95
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.08,1,Meatpacking/West Village West,Greenwich Village North,13.56
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.7,1,Gramercy,Garment District,21.0
2019-06-28,Friday,9,2019-06-28,Friday,9,2,1.78,1,Times Sq/Theatre District,Times Sq/Theatre District,15.87
2019-06-28,Friday,9,2019-06-28,Friday,9,1,9.0,1,Crown Heights North,Murray Hill,33.3
2019-06-28,Friday,9,2019-06-28,Friday,9,1,0.7,1,Upper West Side South,Lincoln Square West,8.3
2019-06-28,Friday,9,2019-06-28,Friday,9,1,3.63,1,Manhattan Valley,Garment District,19.8
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.58,1,Central Park,Times Sq/Theatre District,17.88
2019-06-28,Friday,9,2019-06-28,Friday,10,1,3.3,1,Upper West Side North,Penn Station/Madison Sq West,19.55
2019-06-28,Friday,9,2019-06-28,Friday,9,2,7.8,1,Downtown Brooklyn/MetroTech,Midtown North,28.8
2019-06-28,Friday,9,2019-06-28,Friday,10,1,2.61,1,Clinton East,Upper East Side South,22.56
2019-06-28,Friday,9,2019-06-28,Friday,10,1,1.28,1,Midtown North,Murray Hill,14.16
2019-06-28,Friday,9,2019-06-28,Friday,9,5,2.57,1,East Village,Times Sq/Theatre District,27.04
2019-06-28,Friday,9,2019-06-28,Friday,10,1,1.45,1,Garment District,Midtown South,13.3
2019-06-28,Friday,9,2019-06-28,Friday,10,1,3.0,1,Upper East Side North,Union Sq,25.05
2019-06-28,Friday,9,2019-06-28,Friday,10,1,0.9,1,Midtown South,Penn Station/Madison Sq West,9.8
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.43,1,Upper West Side North,Morningside Heights,13.56
2019-06-28,Friday,9,2019-06-28,Friday,10,1,8.7,1,LaGuardia Airport,Clinton East,40.42
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.93,1,Upper East Side North,Midtown East,14.0
2019-06-28,Friday,9,2019-06-28,Friday,10,2,7.8,1,Lenox Hill East,Battery Park City,29.8
2019-06-28,Friday,9,2019-06-28,Friday,9,2,1.12,1,Penn Station/Madison Sq West,Kips Bay,18.0
2019-06-28,Friday,9,2019-06-28,Friday,10,6,6.47,1,Midtown East,Battery Park City,28.3
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.79,1,Upper East Side North,Lincoln Square East,12.5
2019-06-28,Friday,9,2019-06-29,Saturday,9,1,1.33,1,Garment District,Penn Station/Madison Sq West,18.96
2019-06-28,Friday,9,2019-06-28,Friday,9,1,3.64,1,Manhattan Valley,Lenox Hill East,24.96
2019-06-28,Friday,9,2019-06-28,Friday,9,1,0.45,1,Garment District,Penn Station/Madison Sq West,9.3
2019-06-28,Friday,9,2019-06-28,Friday,9,1,3.14,1,Upper East Side South,Union Sq,19.8
2019-06-28,Friday,9,2019-06-28,Friday,10,1,3.31,1,Lenox Hill West,Gramercy,17.8
2019-06-28,Friday,9,2019-06-28,Friday,9,1,0.0,1,Seaport,NV,34.0
2019-06-28,Friday,9,2019-06-28,Friday,9,1,2.21,1,Upper East Side North,Midtown East,15.3
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.4,1,Battery Park City,SoHo,12.41
2019-06-28,Friday,9,2019-06-28,Friday,10,1,1.37,1,Midtown North,UN/Turtle Bay South,16.0
2019-06-28,Friday,9,2019-06-28,Friday,10,1,1.64,1,Lincoln Square West,Midtown East,18.8
2019-06-28,Friday,9,2019-06-28,Friday,9,1,2.76,1,West Village,Midtown North,24.96
2019-06-28,Friday,9,2019-06-28,Friday,9,1,0.4,1,Lincoln Square West,Lincoln Square West,9.49
2019-06-28,Friday,9,2019-06-28,Friday,10,2,1.94,1,Seaport,Brooklyn Heights,15.38
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.3,1,Morningside Heights,Upper West Side North,11.84
2019-06-28,Friday,9,2019-06-28,Friday,9,1,0.93,1,Midtown North,Midtown Center,11.8
2019-06-28,Friday,9,2019-06-28,Friday,9,1,0.9,1,Sutton Place/Turtle Bay North,Lenox Hill West,12.85
2019-06-28,Friday,9,2019-06-28,Friday,10,1,1.9,1,Upper West Side North,Upper East Side North,15.35
2019-06-28,Friday,9,2019-06-28,Friday,9,2,0.8,1,Midtown Center,Garment District,14.15
2019-06-28,Friday,9,2019-06-28,Friday,9,1,3.6,1,Penn Station/Madison Sq West,TriBeCa/Civic Center,23.8
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.7,1,Lower East Side,Union Sq,18.3
2019-06-28,Friday,9,2019-06-28,Friday,10,1,0.41,1,Kips Bay,Gramercy,9.96
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.62,1,Sutton Place/Turtle Bay North,Midtown South,14.3
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.06,1,Clinton East,Midtown Center,12.42
2019-06-28,Friday,9,2019-06-28,Friday,10,1,2.98,1,Lenox Hill West,Clinton West,26.62
2019-06-28,Friday,9,2019-06-28,Friday,9,1,2.0,1,Yorkville East,Central Park,16.0
2019-06-28,Friday,9,2019-06-28,Friday,9,1,17.73,2,East Harlem South,JFK Airport,70.7
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.75,1,Penn Station/Madison Sq West,Meatpacking/West Village West,17.16
2019-06-28,Friday,9,2019-06-28,Friday,9,1,1.2,1,Lenox Hill East,Upper East Side South,10.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.6,1,Midtown Center,Midtown Center,11.0
2019-06-28,Friday,10,2019-06-28,Friday,10,1,2.0,1,Clinton East,Lenox Hill East,17.75
2019-06-28,Friday,10,2019-06-28,Friday,10,1,8.8,1,LaGuardia Airport,Clinton East,50.87
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.5,1,Union Sq,Murray Hill,10.55
2019-06-28,Friday,10,2019-06-28,Friday,10,2,2.9,1,Times Sq/Theatre District,SoHo,19.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.97,1,Garment District,Midtown Center,10.8
2019-06-28,Friday,10,2019-06-28,Friday,11,1,1.56,1,Murray Hill,Greenwich Village North,19.12
2019-06-28,Friday,10,2019-06-28,Friday,11,1,2.24,1,Midtown South,Greenwich Village South,23.16
2019-06-28,Friday,10,2019-06-28,Friday,10,6,0.99,1,Murray Hill,Times Sq/Theatre District,13.8
2019-06-28,Friday,10,2019-06-28,Friday,11,1,3.57,1,Lenox Hill East,Penn Station/Madison Sq West,31.56
2019-06-28,Friday,10,2019-06-28,Friday,10,3,0.82,1,Yorkville West,Upper East Side North,8.8
2019-06-28,Friday,10,2019-06-28,Friday,10,2,0.69,1,Midtown Center,Midtown East,11.16
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.6,1,East Chelsea,Clinton East,15.36
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.7,1,Clinton East,Times Sq/Theatre District,9.8
2019-06-28,Friday,10,2019-06-28,Friday,11,1,5.0,1,Clinton East,Battery Park City,21.8
2019-06-28,Friday,10,2019-06-28,Friday,10,2,1.9,1,Upper East Side North,Lenox Hill East,14.15
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.9,1,Upper West Side South,Yorkville West,17.15
2019-06-28,Friday,10,2019-06-28,Friday,10,2,1.4,1,Lenox Hill West,Midtown East,18.95
2019-06-28,Friday,10,2019-06-28,Friday,10,1,6.48,1,Midtown East,Rego Park,32.16
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.23,1,Lenox Hill West,Yorkville East,12.8
2019-06-28,Friday,10,2019-06-28,Friday,10,0,1.1,1,Penn Station/Madison Sq West,East Chelsea,14.1
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.97,1,Midtown North,Clinton West,11.8
2019-06-28,Friday,10,2019-06-28,Friday,10,2,1.01,1,Sutton Place/Turtle Bay North,Upper East Side South,13.56
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.1,1,Upper East Side South,Yorkville West,11.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.7,1,Upper East Side South,Midtown Center,11.15
2019-06-28,Friday,10,2019-06-28,Friday,11,1,9.88,1,West Chelsea/Hudson Yards,LaGuardia Airport,49.87
2019-06-28,Friday,10,2019-06-28,Friday,10,1,9.21,1,Murray Hill,LaGuardia Airport,47.92
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.6,1,East Harlem North,East Harlem South,7.8
2019-06-28,Friday,10,2019-06-28,Friday,10,3,2.8,1,East Village,Upper East Side South,26.15
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.71,1,Lenox Hill East,Lenox Hill West,11.76
2019-06-28,Friday,10,2019-06-28,Friday,11,1,2.91,1,Upper West Side South,Central Park,18.3
2019-06-28,Friday,10,2019-06-28,Friday,10,2,1.5,1,Upper East Side South,Yorkville West,14.8
2019-06-28,Friday,10,2019-06-28,Friday,11,1,0.74,1,Upper East Side North,Yorkville East,11.16
2019-06-28,Friday,10,2019-06-28,Friday,11,1,3.97,1,World Trade Center,Midtown North,29.76
2019-06-28,Friday,10,2019-06-28,Friday,10,5,0.86,1,Murray Hill,Times Sq/Theatre District,17.25
2019-06-28,Friday,10,2019-06-28,Friday,10,1,2.3,1,Yorkville East,Midtown East,15.35
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.1,1,Yorkville West,Lenox Hill West,13.53
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.8,1,Times Sq/Theatre District,Midtown Center,13.5
2019-06-28,Friday,10,2019-06-28,Friday,10,1,2.28,1,West Village,Midtown East,20.16
2019-06-28,Friday,10,2019-06-28,Friday,10,1,3.02,1,West Chelsea/Hudson Yards,SoHo,20.16
2019-06-28,Friday,10,2019-06-28,Friday,10,1,3.81,1,Clinton East,TriBeCa/Civic Center,24.36
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.3,1,Yorkville West,Upper East Side South,12.3
2019-06-28,Friday,10,2019-06-28,Friday,11,5,1.72,1,Sutton Place/Turtle Bay North,Midtown South,20.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.6,1,East Harlem North,East Harlem South,6.6
2019-06-28,Friday,10,2019-06-28,Friday,11,3,2.54,1,Midtown East,Greenwich Village North,17.8
2019-06-28,Friday,10,2019-06-28,Friday,11,2,0.89,1,Lenox Hill East,Yorkville East,11.16
2019-06-28,Friday,10,2019-06-28,Friday,10,5,0.58,1,Gramercy,Murray Hill,9.96
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.6,1,West Village,SoHo,9.95
2019-06-28,Friday,10,2019-06-28,Friday,11,1,1.7,1,Long Island City/Queens Plaza,Long Island City/Hunters Point,8.8
2019-06-28,Friday,10,2019-06-28,Friday,10,0,1.7,1,West Chelsea/Hudson Yards,East Chelsea,11.3
2019-06-28,Friday,9,2019-06-28,Friday,10,1,0.74,1,West Chelsea/Hudson Yards,East Chelsea,14.16
2019-06-28,Friday,10,2019-06-28,Friday,10,2,0.92,1,East Chelsea,West Chelsea/Hudson Yards,8.8
2019-06-28,Friday,10,2019-06-28,Friday,10,2,2.36,1,Yorkville West,East Harlem North,17.76
2019-06-28,Friday,10,2019-06-28,Friday,10,6,2.5,1,Financial District South,TriBeCa/Civic Center,17.16
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.45,1,Claremont/Bathgate,Mount Hope,4.3
2019-06-28,Friday,10,2019-06-28,Friday,11,1,9.1,1,LaGuardia Airport,Upper East Side South,58.62
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.79,1,Yorkville East,Upper West Side South,12.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.7,1,Midtown North,Kips Bay,20.5
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.06,1,Clinton East,Midtown North,12.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,2.4,1,Lenox Hill East,Upper West Side South,17.3
2019-06-28,Friday,10,2019-06-28,Friday,10,2,1.23,1,Lenox Hill West,Upper East Side North,12.36
2019-06-28,Friday,10,2019-06-28,Friday,11,1,1.8,1,Sutton Place/Turtle Bay North,Midtown South,17.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.05,1,Upper West Side North,Lincoln Square West,13.39
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.03,1,Penn Station/Madison Sq West,Penn Station/Madison Sq West,-6.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.03,1,Penn Station/Madison Sq West,Penn Station/Madison Sq West,6.3
2019-06-28,Friday,10,2019-06-28,Friday,10,2,2.3,1,Yorkville West,Central Park,15.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.2,1,Midtown South,Midtown South,7.3
2019-06-28,Friday,10,2019-06-28,Friday,11,5,4.73,1,JFK Airport,South Jamaica,16.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.44,1,Midtown East,Midtown Center,8.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,2.47,1,Upper West Side South,Clinton West,14.8
2019-06-28,Friday,10,2019-06-28,Friday,10,2,0.84,1,Lower East Side,SoHo,12.96
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.35,1,Financial District North,Battery Park City,11.8
2019-06-28,Friday,9,2019-06-28,Friday,10,1,10.09,1,Upper West Side North,DUMBO/Vinegar Hill,42.0
2019-06-28,Friday,10,2019-06-28,Friday,10,1,9.65,1,Manhattan Valley,LaGuardia Airport,43.42
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.39,1,Lenox Hill East,Upper East Side North,13.56
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.49,1,Upper East Side South,Upper East Side North,13.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.78,1,Murray Hill,Times Sq/Theatre District,11.84
2019-06-28,Friday,10,2019-06-28,Friday,10,2,1.29,1,Sutton Place/Turtle Bay North,Lenox Hill East,9.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.4,1,Midtown Center,Penn Station/Madison Sq West,14.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.5,1,Midtown Center,Murray Hill,8.76
2019-06-28,Friday,10,2019-06-28,Friday,10,4,3.54,1,Battery Park City,Penn Station/Madison Sq West,23.76
2019-06-28,Friday,10,2019-06-28,Friday,10,3,2.58,1,Midtown South,SoHo,22.56
2019-06-28,Friday,10,2019-06-28,Friday,10,1,3.58,1,Murray Hill,Upper West Side South,26.76
2019-06-28,Friday,10,2019-06-28,Friday,11,1,1.9,1,Lincoln Square East,Murray Hill,17.75
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.7,1,East Village,Midtown East,17.29
2019-06-28,Friday,10,2019-06-28,Friday,10,3,0.4,1,Midtown South,Gramercy,8.3
2019-06-28,Friday,10,2019-06-28,Friday,11,1,0.8,1,UN/Turtle Bay South,Midtown Center,10.8
2019-06-28,Friday,10,2019-06-28,Friday,10,3,1.26,1,Garment District,Times Sq/Theatre District,13.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.4,1,Murray Hill,Gramercy,14.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.86,1,Sutton Place/Turtle Bay North,Lenox Hill East,9.7
2019-06-28,Friday,10,2019-06-28,Friday,11,1,1.5,1,Upper East Side North,Upper East Side South,10.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.95,1,Lincoln Square West,Midtown North,11.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,6.38,1,Upper West Side South,Greenpoint,31.3
2019-06-28,Friday,10,2019-06-28,Friday,10,2,0.01,1,Clinton East,Clinton East,-5.8
2019-06-28,Friday,10,2019-06-28,Friday,11,1,12.18,1,Garment District,LaGuardia Airport,39.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.85,1,Upper East Side South,Midtown Center,8.3
2019-06-28,Friday,10,2019-06-28,Friday,11,1,17.87,2,Penn Station/Madison Sq West,JFK Airport,73.7
2019-06-28,Friday,10,2019-06-28,Friday,10,2,0.5,1,Midtown East,Midtown East,8.3
2019-06-28,Friday,10,2019-06-28,Friday,10,2,3.71,1,Lincoln Square East,East Harlem North,19.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.22,1,Bloomingdale,Upper West Side South,10.56
2019-06-28,Friday,10,2019-06-28,Friday,11,1,1.95,1,Yorkville West,Midtown North,14.3
2019-06-28,Friday,10,2019-06-28,Friday,10,1,2.7,1,Upper East Side North,Garment District,21.3
2019-06-28,Friday,10,2019-06-28,Friday,11,1,17.27,2,JFK Airport,Lenox Hill East,55.3
2019-06-28,Friday,10,2019-06-28,Friday,11,2,1.3,1,East Chelsea,Midtown Center,14.63
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.55,2,JFK Airport,JFK Airport,73.65
2019-06-28,Friday,10,2019-06-28,Friday,10,2,2.63,1,Flatiron,Clinton West,21.36
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.4,1,TriBeCa/Civic Center,Greenwich Village South,13.55
2019-06-28,Friday,10,2019-06-28,Friday,10,1,1.0,1,Flatiron,Penn Station/Madison Sq West,11.8
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.41,1,Upper West Side South,Upper West Side North,8.84
2019-06-28,Friday,10,2019-06-28,Friday,11,1,21.53,2,JFK Airport,Upper West Side North,61.42
2019-06-28,Friday,10,2019-06-28,Friday,10,1,0.94,1,Central Park,Central Park,11.76
2019-06-28,Friday,10,2019-06-28,Friday,10,5,0.82,1,Lincoln Square East,Clinton East,10.56
2019-06-28,Friday,11,2019-06-28,Friday,11,1,2.37,1,Sutton Place/Turtle Bay North,East Village,17.76
2019-06-28,Friday,11,2019-06-28,Friday,11,2,0.6,1,Penn Station/Madison Sq West,Flatiron,9.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.5,1,Midtown East,Union Sq,14.15
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.71,1,Lenox Hill East,Sutton Place/Turtle Bay North,9.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,2.1,1,Midtown North,West Chelsea/Hudson Yards,16.55
2019-06-28,Friday,12,2019-06-28,Friday,12,1,2.42,1,Kips Bay,Midtown North,26.62
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.4,1,Lenox Hill East,Midtown East,15.35
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.4,1,Lincoln Square East,Upper West Side South,14.15
2019-06-28,Friday,11,2019-06-28,Friday,12,1,0.5,1,Yorkville East,Upper East Side North,7.8
2019-06-28,Friday,11,2019-06-28,Friday,11,5,0.43,1,Upper West Side South,Lincoln Square West,8.76
2019-06-28,Friday,11,2019-06-28,Friday,12,3,2.6,1,East Village,Garment District,19.8
2019-06-28,Friday,11,2019-06-28,Friday,11,2,0.5,1,Union Sq,Gramercy,14.76
2019-06-28,Friday,11,2019-06-28,Friday,11,1,2.1,1,Midtown East,Upper East Side North,18.36
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.8,1,Little Italy/NoLiTa,Greenwich Village South,11.15
2019-06-28,Friday,10,2019-06-28,Friday,11,4,1.24,1,Midtown South,Midtown North,15.38
2019-06-28,Friday,12,2019-06-28,Friday,12,1,0.36,1,Lincoln Square East,Lincoln Square West,8.3
2019-06-28,Friday,11,2019-06-28,Friday,12,1,1.02,1,Clinton West,Clinton East,10.3
2019-06-28,Friday,11,2019-06-28,Friday,11,6,5.94,1,Clinton East,Central Harlem North,27.0
2019-06-28,Friday,11,2019-06-28,Friday,11,3,2.0,1,Greenwich Village North,World Trade Center,18.8
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.95,1,East Harlem South,East Harlem North,6.96
2019-06-28,Friday,11,2019-06-28,Friday,12,1,2.1,1,West Chelsea/Hudson Yards,Union Sq,16.45
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.1,1,SoHo,Two Bridges/Seward Park,15.95
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.4,1,Midtown Center,Midtown East,11.15
2019-06-28,Friday,11,2019-06-28,Friday,12,1,2.1,1,Upper West Side South,Lenox Hill East,19.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.5,1,Upper East Side North,Upper East Side North,9.95
2019-06-28,Friday,11,2019-06-28,Friday,12,5,1.95,1,Gramercy,Midtown East,18.96
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.0,1,West Village,Union Sq,12.36
2019-06-28,Friday,11,2019-06-28,Friday,12,1,2.8,1,West Chelsea/Hudson Yards,World Trade Center,21.8
2019-06-28,Friday,11,2019-06-28,Friday,11,3,1.74,1,East Chelsea,Lincoln Square West,16.64
2019-06-28,Friday,11,2019-06-28,Friday,11,2,0.48,1,Sutton Place/Turtle Bay North,Upper East Side South,-6.8
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.8,1,Upper East Side North,East Harlem South,8.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.03,1,Union Sq,Midtown Center,12.42
2019-06-28,Friday,11,2019-06-28,Friday,11,1,2.4,1,Upper East Side North,Times Sq/Theatre District,26.0
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.93,1,Manhattan Valley,Upper West Side North,9.3
2019-06-28,Friday,11,2019-06-28,Friday,12,2,6.38,1,Penn Station/Madison Sq West,East Williamsburg,43.7
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.16,1,Upper East Side South,Upper East Side North,15.36
2019-06-28,Friday,11,2019-06-28,Friday,12,1,1.48,1,Penn Station/Madison Sq West,Midtown Center,18.96
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.85,1,TriBeCa/Civic Center,Battery Park City,10.8
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.3,1,Gramercy,Midtown South,9.95
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.6,1,Midtown East,Garment District,12.8
2019-06-28,Friday,11,2019-06-28,Friday,12,1,2.6,1,Midtown Center,Greenwich Village North,19.8
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.37,1,East Chelsea,Union Sq,16.64
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.62,1,Midtown North,Upper West Side South,17.16
2019-06-28,Friday,11,2019-06-28,Friday,11,1,2.46,1,Upper West Side North,Hamilton Heights,15.38
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.38,1,Upper East Side South,Lincoln Square West,16.56
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.5,1,Upper West Side South,Clinton East,14.16
2019-06-28,Friday,11,2019-06-28,Friday,12,2,13.12,1,Midtown Center,Van Cortlandt Village,45.8
2019-06-28,Friday,11,2019-06-28,Friday,12,1,4.1,1,Kips Bay,Seaport,18.3
2019-06-28,Friday,11,2019-06-28,Friday,12,1,18.08,2,JFK Airport,Union Sq,61.42
2019-06-28,Friday,11,2019-06-28,Friday,12,2,1.66,1,Upper East Side South,Upper East Side North,15.36
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.42,1,Bedford Park,Bedford Park,8.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,0.4,1,Lenox Hill West,Sutton Place/Turtle Bay North,8.97
2019-06-28,Friday,11,2019-06-28,Friday,12,2,1.11,1,Gramercy,Midtown South,18.59
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.9,1,Times Sq/Theatre District,Lincoln Square East,19.1
2019-06-28,Friday,11,2019-06-28,Friday,11,5,2.0,1,Midtown Center,Upper East Side North,14.8
2019-06-28,Friday,11,2019-06-28,Friday,11,1,5.1,1,Greenwich Village North,Park Slope,39.35
2019-06-28,Friday,11,2019-06-28,Friday,11,0,1.9,1,Morningside Heights,Manhattan Valley,9.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.36,1,Midtown South,Midtown East,14.75
2019-06-28,Friday,11,2019-06-28,Friday,12,1,3.09,1,Union Sq,Hudson Sq,22.56
2019-06-28,Friday,11,2019-06-28,Friday,12,1,2.13,1,Midtown South,Central Park,23.3
2019-06-28,Friday,11,2019-06-28,Friday,11,2,1.12,1,Midtown North,Lenox Hill West,11.8
2019-06-28,Friday,11,2019-06-28,Friday,11,5,5.01,1,World Trade Center,Midtown East,34.56
2019-06-28,Friday,11,2019-06-28,Friday,12,5,18.33,3,Midtown East,Newark Airport,111.62
2019-06-28,Friday,11,2019-06-28,Friday,11,1,4.65,1,Clinton East,Battery Park,31.56
2019-06-28,Friday,11,2019-06-28,Friday,12,1,4.35,1,Midtown East,TriBeCa/Civic Center,31.56
2019-06-28,Friday,11,2019-06-28,Friday,11,1,2.9,1,Kips Bay,Yorkville East,18.5
2019-06-28,Friday,11,2019-06-28,Friday,11,1,2.61,1,Union Sq,Midtown Center,25.56
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.0,1,Times Sq/Theatre District,Midtown South,13.56
2019-06-28,Friday,11,2019-06-29,Saturday,10,1,0.75,1,Upper East Side South,Midtown Center,8.8
2019-06-28,Friday,11,2019-06-28,Friday,12,1,0.74,1,Upper East Side South,Midtown Center,15.36
2019-06-28,Friday,12,2019-06-28,Friday,12,1,1.6,1,East Chelsea,SoHo,21.62
2019-06-28,Friday,11,2019-06-28,Friday,11,3,1.62,1,Midtown East,Union Sq,17.29
2019-06-28,Friday,11,2019-06-28,Friday,11,1,9.5,1,Upper West Side South,Brooklyn Heights,37.8
2019-06-28,Friday,11,2019-06-28,Friday,11,2,2.06,1,Penn Station/Madison Sq West,Midtown East,24.36
2019-06-28,Friday,11,2019-06-28,Friday,11,6,0.83,1,Garment District,Midtown South,11.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.56,1,Greenwich Village North,Penn Station/Madison Sq West,15.96
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.71,1,LaGuardia Airport,Jackson Heights,8.8
2019-06-28,Friday,10,2019-06-28,Friday,11,1,1.54,1,Gramercy,Penn Station/Madison Sq West,20.54
2019-06-28,Friday,11,2019-06-28,Friday,11,2,2.21,1,Lenox Hill East,Kips Bay,18.96
2019-06-28,Friday,11,2019-06-28,Friday,11,1,9.6,1,Lincoln Square East,LaGuardia Airport,45.95
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.12,1,Murray Hill,Stuy Town/Peter Cooper Village,11.91
2019-06-28,Friday,11,2019-06-28,Friday,11,1,2.36,1,Clinton West,East Chelsea,17.8
2019-06-28,Friday,11,2019-06-28,Friday,11,1,4.1,1,JFK Airport,Baisley Park,13.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.5,1,Morningside Heights,Upper West Side North,9.3
2019-06-28,Friday,11,2019-06-28,Friday,11,4,1.09,1,Flatiron,Gramercy,14.16
2019-06-28,Friday,11,2019-06-28,Friday,12,1,13.3,1,NV,Clinton East,66.92
2019-06-28,Friday,11,2019-06-28,Friday,11,1,3.2,1,Penn Station/Madison Sq West,Lincoln Square East,24.36
2019-06-28,Friday,11,2019-06-28,Friday,12,1,2.17,1,Midtown South,Midtown Center,17.3
2019-06-28,Friday,11,2019-06-28,Friday,11,1,1.52,1,Garment District,Flatiron,12.8
2019-06-28,Friday,11,2019-06-28,Friday,11,3,1.13,1,East Harlem South,East Harlem South,8.8
