pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,total_amount
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,0.8,1,Midtown North,Lenox Hill West,11.85
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,2.09,1,Union Sq,Upper East Side South,14.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,2,0.8,1,Garment District,West Chelsea/Hudson Yards,9.3
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,1.3,1,Upper East Side North,Lenox Hill West,12.35
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,6.93,1,Midtown North,Seaport,33.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,3.04,1,Upper East Side South,Upper West Side North,22.56
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,6.1,1,Little Italy/NoLiTa,Upper West Side South,32.15
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,1.16,1,West Chelsea/Hudson Yards,Clinton East,11.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.62,1,Meatpacking/West Village West,Penn Station/Madison Sq West,12.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.3,1,Clinton East,Midtown South,13.8
2019-06-08,Saturday,15,2019-06-08,Saturday,15,3,1.1,1,Sutton Place/Turtle Bay North,Midtown Center,12.35
2019-06-08,Saturday,15,2019-06-08,Saturday,15,2,1.75,1,Penn Station/Madison Sq West,Hudson Sq,11.3
2019-06-08,Saturday,15,2019-06-08,Saturday,16,6,3.7,1,West Chelsea/Hudson Yards,TriBeCa/Civic Center,26.16
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.15,1,Union Sq,Murray Hill,10.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,2,3.4,1,Midtown East,Central Park,18.3
2019-06-08,Saturday,14,2019-06-08,Saturday,15,5,3.7,1,Union Sq,South Williamsburg,26.16
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,1.0,1,Lenox Hill West,Midtown North,11.75
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,14.84,1,JFK Airport,Astoria,45.8
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,11.5,1,Midtown South,LaGuardia Airport,52.07
2019-06-08,Saturday,15,2019-06-08,Saturday,15,5,2.32,1,Penn Station/Madison Sq West,Little Italy/NoLiTa,18.36
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,1.15,1,Midtown South,West Village,12.36
2019-06-08,Saturday,15,2019-06-08,Saturday,15,6,0.54,1,Union Sq,Union Sq,8.76
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,3.09,1,Midtown Center,Long Island City/Hunters Point,20.16
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.33,1,NV,NV,10.3
2019-06-08,Saturday,15,2019-06-08,Saturday,16,5,19.2,2,JFK Airport,Yorkville West,73.7
2019-06-08,Saturday,15,2019-06-08,Saturday,16,2,21.06,2,JFK Airport,Financial District South,70.63
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,7.65,1,JFK Airport,Forest Hills,25.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,0.3,1,Lenox Hill West,Midtown East,7.8
2019-06-08,Saturday,15,2019-06-08,Saturday,16,2,3.9,1,TriBeCa/Civic Center,Clinton East,19.8
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,5.91,1,Midtown Center,Financial District North,26.76
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.26,1,Yorkville East,Lenox Hill East,11.62
2019-06-08,Saturday,15,2019-06-08,Saturday,15,2,2.0,1,Midtown East,Upper East Side North,11.8
2019-06-08,Saturday,15,2019-06-08,Saturday,15,3,2.8,1,Murray Hill,Upper East Side South,22.45
2019-06-08,Saturday,15,2019-06-08,Saturday,16,2,9.8,1,LaGuardia Airport,SoHo,44.04
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,2.3,1,East Harlem South,Upper West Side South,16.55
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,16.2,2,West Chelsea/Hudson Yards,JFK Airport,73.67
2019-06-08,Saturday,15,2019-06-08,Saturday,16,6,1.82,1,Times Sq/Theatre District,West Chelsea/Hudson Yards,15.36
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,5.1,1,Midtown North,Battery Park City,30.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,5.52,1,TriBeCa/Civic Center,Midtown East,23.8
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,0.54,1,Midtown Center,Sutton Place/Turtle Bay North,9.36
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,7.31,1,Central Park,Washington Heights South,27.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,0,2.3,1,World Trade Center,Greenwich Village North,16.8
2019-06-08,Saturday,15,2019-06-08,Saturday,15,3,1.96,1,Battery Park City,Greenwich Village North,16.56
2019-06-08,Saturday,15,2019-06-08,Saturday,15,4,7.21,1,Midtown East,Boerum Hill,33.96
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,0.0,1,Hamilton Heights,Hamilton Heights,3.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,0.42,1,Upper East Side South,Upper East Side South,9.36
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,2.4,1,Lincoln Square West,Upper East Side South,16.8
2019-06-08,Saturday,15,2019-06-08,Saturday,16,2,2.86,1,Upper West Side North,Hamilton Heights,18.36
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,2.89,1,Central Park,Penn Station/Madison Sq West,16.8
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.2,1,World Trade Center,Battery Park City,15.9
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.14,1,LaGuardia Airport,East Elmhurst,6.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,3,4.72,1,Clinton East,Chinatown,28.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,5,0.78,1,Flatiron,West Village,11.16
2019-06-08,Saturday,15,2019-06-08,Saturday,15,3,0.63,1,East Chelsea,Flatiron,7.8
2019-06-08,Saturday,15,2019-06-08,Saturday,16,2,17.43,2,JFK Airport,Midtown South,73.7
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,0.61,1,Meatpacking/West Village West,East Chelsea,9.36
2019-06-08,Saturday,15,2019-06-08,Saturday,15,2,0.2,1,Midtown North,Midtown North,8.75
2019-06-08,Saturday,15,2019-06-08,Saturday,15,3,0.77,1,Lincoln Square East,Lincoln Square West,10.56
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,2.62,1,Greenwich Village South,Murray Hill,21.06
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,3.25,1,Lower East Side,Financial District South,15.8
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,5.3,1,Upper West Side South,TriBeCa/Civic Center,25.3
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,9.2,1,Lincoln Square West,Mott Haven/Port Morris,38.75
2019-06-08,Saturday,15,2019-06-08,Saturday,16,3,16.42,1,JFK Airport,Long Island City/Hunters Point,59.12
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,1.11,1,Flatiron,Union Sq,11.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,0.7,1,Union Sq,Murray Hill,8.8
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,2.21,1,Claremont/Bathgate,Mott Haven/Port Morris,13.3
2019-06-08,Saturday,15,2019-06-08,Saturday,16,2,1.9,1,Kips Bay,West Chelsea/Hudson Yards,15.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,3,2.9,1,East Chelsea,Upper West Side South,17.8
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,7.0,1,East Village,Yorkville East,30.58
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.0,1,Murray Hill,Midtown Center,14.76
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,5.91,1,Midtown East,World Trade Center,27.96
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,1.0,1,Flatiron,East Chelsea,11.8
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,0.7,1,Clinton East,Times Sq/Theatre District,9.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,2.4,1,Midtown South,Lenox Hill West,17.3
2019-06-08,Saturday,15,2019-06-08,Saturday,15,1,2.62,1,Greenwich Village North,Midtown East,22.56
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.6,1,West Chelsea/Hudson Yards,Murray Hill,15.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,1.01,1,Times Sq/Theatre District,Penn Station/Madison Sq West,11.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.7,1,West Chelsea/Hudson Yards,Times Sq/Theatre District,14.3
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,6.04,1,Greenwich Village South,Upper West Side North,31.56
2019-06-08,Saturday,16,2019-06-08,Saturday,17,6,1.71,1,Upper East Side South,Lincoln Square East,12.8
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,4.5,1,Upper East Side South,Morningside Heights,31.6
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,19.17,1,Financial District South,Springfield Gardens South,61.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,4,0.6,1,Times Sq/Theatre District,Garment District,9.95
2019-06-08,Saturday,16,2019-06-08,Saturday,16,4,1.0,1,Times Sq/Theatre District,Midtown Center,11.15
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,2.63,1,East Chelsea,Greenwich Village South,24.96
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,7.2,1,Times Sq/Theatre District,Williamsburg (South Side),35.92
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.76,1,Upper West Side North,East Harlem North,17.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,3,2.5,1,Manhattan Valley,Yorkville West,20.15
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,3.36,1,Clinton East,Little Italy/NoLiTa,24.96
2019-06-08,Saturday,16,2019-06-08,Saturday,17,2,1.1,1,Midtown Center,Penn Station/Madison Sq West,14.75
2019-06-08,Saturday,16,2019-06-08,Saturday,16,4,1.0,1,Manhattan Valley,Upper West Side South,10.7
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.16,1,UN/Turtle Bay South,Gramercy,11.0
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,0.71,1,Midtown East,Upper East Side South,7.8
2019-06-08,Saturday,16,2019-06-08,Saturday,17,3,6.35,1,Midtown North,Chinatown,26.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.4,1,Murray Hill,Murray Hill,9.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,6,1.17,1,Midtown Center,Clinton West,13.0
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.41,1,Manhattan Valley,Upper West Side North,7.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,3,4.7,1,Bloomingdale,West Chelsea/Hudson Yards,19.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.88,1,Lincoln Square East,Penn Station/Madison Sq West,16.56
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.79,1,Lincoln Square East,Midtown North,10.56
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,3.1,1,Meatpacking/West Village West,Midtown Center,22.55
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,2.6,1,Upper East Side North,Murray Hill,18.95
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,3.4,1,Lenox Hill East,Penn Station/Madison Sq West,20.75
2019-06-08,Saturday,16,2019-06-08,Saturday,16,0,3.1,1,Midtown Center,East Village,20.3
2019-06-08,Saturday,16,2019-06-08,Saturday,17,6,9.76,1,LaGuardia Airport,Prospect Heights,39.96
2019-06-08,Saturday,16,2019-06-08,Saturday,17,2,2.84,1,Lincoln Square East,Central Harlem,18.36
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,2.19,1,Kips Bay,Lenox Hill East,17.76
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,13.42,1,JFK Airport,Downtown Brooklyn/MetroTech,47.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.6,1,NV,Midtown Center,18.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.29,1,Upper West Side South,Clinton West,13.8
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,1.9,1,Upper West Side South,Yorkville West,17.15
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.58,1,Times Sq/Theatre District,Lenox Hill East,12.8
2019-06-08,Saturday,16,2019-06-08,Saturday,17,2,2.52,1,East Village,Battery Park City,18.96
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,0.3,1,Central Park,Midtown Center,8.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.28,1,East Harlem South,East Harlem North,9.3
2019-06-08,Saturday,16,2019-06-08,Saturday,17,4,7.8,1,West Chelsea/Hudson Yards,Washington Heights North,34.55
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,4.2,1,World Trade Center,Clinton East,22.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.32,1,Lincoln Square East,Upper West Side North,12.36
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.6,1,West Chelsea/Hudson Yards,East Chelsea,9.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.11,1,Hudson Sq,TriBeCa/Civic Center,12.05
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.6,1,Garment District,Times Sq/Theatre District,8.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,3.02,1,Lower East Side,Williamsburg (North Side),18.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.9,1,Murray Hill,Central Park,17.25
2019-06-08,Saturday,15,2019-06-08,Saturday,15,2,6.85,1,Lenox Hill East,Battery Park,24.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.6,1,Penn Station/Madison Sq West,Clinton East,9.68
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,3.4,1,TriBeCa/Civic Center,Midtown South,16.3
2019-06-08,Saturday,16,2019-06-08,Saturday,17,5,5.49,1,Midtown Center,Financial District North,22.3
2019-06-08,Saturday,16,2019-06-08,Saturday,17,2,5.98,1,Financial District South,Midtown Center,22.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.4,1,Lenox Hill West,Clinton East,19.75
2019-06-08,Saturday,16,2019-06-08,Saturday,17,5,1.39,1,Lincoln Square East,Upper West Side South,11.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,9.0,1,LaGuardia Airport,Lower East Side,40.55
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.7,1,Upper East Side North,Upper East Side North,7.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,3.24,1,Midtown North,East Village,19.8
2019-06-08,Saturday,16,2019-06-08,Saturday,17,3,3.7,1,East Village,Financial District North,23.15
2019-06-08,Saturday,15,2019-06-09,Sunday,14,2,1.16,1,Greenwich Village North,East Village,14.76
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.07,1,Midtown North,Upper East Side North,12.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,1.9,1,East Village,Financial District North,15.95
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.26,1,Lincoln Square East,Upper West Side North,10.0
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,1.98,1,Midtown North,West Chelsea/Hudson Yards,13.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,3,1.06,1,Flatiron,Meatpacking/West Village West,9.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.36,1,Yorkville East,Lincoln Square East,17.16
2019-06-08,Saturday,16,2019-06-08,Saturday,16,4,3.9,1,SoHo,Midtown North,18.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.98,1,Times Sq/Theatre District,Lincoln Square West,9.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.04,1,Murray Hill,East Chelsea,14.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.17,1,Hudson Sq,Lower East Side,14.16
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,1.83,1,Midtown East,Stuy Town/Peter Cooper Village,12.3
2019-06-08,Saturday,16,2019-06-08,Saturday,17,2,8.66,1,LaGuardia Airport,Upper East Side South,37.92
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,16.3,1,Kips Bay,Sheepshead Bay,55.92
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,1.41,1,East Village,UN/Turtle Bay South,11.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.8,1,Union Sq,Midtown South,8.8
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,5.55,1,Morningside Heights,Washington Heights North,23.16
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.93,1,West Village,Greenwich Village North,12.8
2019-06-08,Saturday,16,2019-06-08,Saturday,17,0,3.0,1,Upper East Side South,West Chelsea/Hudson Yards,21.3
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,1.13,1,Union Sq,East Chelsea,9.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,1.2,1,Midtown North,Times Sq/Theatre District,18.35
2019-06-08,Saturday,16,2019-06-08,Saturday,17,3,3.71,1,Yorkville East,Midtown South,24.36
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.8,1,Midtown Center,Garment District,12.35
2019-06-08,Saturday,16,2019-06-08,Saturday,16,3,2.04,1,Lower East Side,Union Sq,13.3
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,2.97,1,Greenwich Village North,Clinton East,20.16
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.4,1,Midtown Center,Penn Station/Madison Sq West,15.35
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.1,1,Clinton East,Lincoln Square West,12.25
2019-06-08,Saturday,16,2019-06-08,Saturday,16,4,1.8,1,Greenwich Village South,Kips Bay,15.35
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.54,1,Upper East Side North,East Harlem North,16.0
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,2.8,1,Flatiron,Midtown Center,21.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.8,1,Midtown East,Lenox Hill West,13.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.93,1,JFK Airport,Baisley Park,10.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.74,1,West Village,Midtown East,23.16
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.36,1,Meatpacking/West Village West,Hudson Sq,11.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.1,1,Times Sq/Theatre District,East Chelsea,10.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.2,1,Central Park,Lincoln Square East,13.56
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.45,1,Central Park,Upper East Side South,8.16
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.64,1,Lincoln Square West,Clinton East,7.3
2019-06-08,Saturday,16,2019-06-08,Saturday,17,2,9.33,1,Lenox Hill West,Bushwick North,34.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,2,1.46,1,Lincoln Square West,Clinton East,12.96
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.51,1,Central Park,UN/Turtle Bay South,12.36
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.17,1,Midtown North,Upper East Side South,10.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,5,1.7,1,Lincoln Square East,Upper West Side North,11.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,2.33,1,SoHo,Penn Station/Madison Sq West,16.3
2019-06-08,Saturday,15,2019-06-08,Saturday,16,1,1.13,1,Penn Station/Madison Sq West,Midtown Center,14.76
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,3.5,1,East Chelsea,Midtown East,22.8
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,2.7,1,Midtown Center,SoHo,24.35
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,23.16,2,JFK Airport,Upper West Side South,73.7
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,0.6,1,Upper West Side North,Manhattan Valley,8.75
2019-06-08,Saturday,16,2019-06-08,Saturday,17,1,1.59,1,Flatiron,West Chelsea/Hudson Yards,13.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.09,1,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,10.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.1,1,Lenox Hill West,Yorkville West,9.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,4,6.8,1,Battery Park City,Midtown Center,26.3
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,1.09,1,Greenwich Village North,Kips Bay,11.16
2019-06-08,Saturday,16,2019-06-08,Saturday,16,0,1.0,1,Manhattan Valley,Upper East Side North,9.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.9,1,Union Sq,East Chelsea,9.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.8,1,Times Sq/Theatre District,Midtown North,7.8
2019-06-08,Saturday,16,2019-06-08,Saturday,16,1,0.69,1,Lincoln Square East,Lincoln Square East,9.96
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.18,1,Midtown East,Clinton East,17.76
2019-06-08,Saturday,17,2019-06-08,Saturday,18,1,16.8,2,JFK Airport,Midtown Center,61.42
2019-06-08,Saturday,17,2019-06-08,Saturday,17,6,1.27,1,Midtown South,West Chelsea/Hudson Yards,11.3
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,1.4,1,Upper East Side North,Upper East Side South,12.85
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,0.6,1,Meatpacking/West Village West,Meatpacking/West Village West,8.3
2019-06-08,Saturday,17,2019-06-08,Saturday,17,0,0.8,1,East Village,SoHo,11.15
2019-06-08,Saturday,17,2019-06-08,Saturday,18,1,2.7,1,Upper East Side North,Times Sq/Theatre District,21.62
2019-06-08,Saturday,17,2019-06-08,Saturday,17,0,1.4,1,Upper East Side South,Upper West Side North,11.75
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,1.0,1,Clinton West,Times Sq/Theatre District,11.75
2019-06-08,Saturday,17,2019-06-08,Saturday,17,3,1.7,1,Midtown South,Midtown East,11.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.2,1,TriBeCa/Civic Center,Meatpacking/West Village West,11.15
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,2.35,1,Upper West Side North,Upper East Side South,17.94
2019-06-08,Saturday,17,2019-06-08,Saturday,18,5,2.03,1,Flatiron,Clinton East,17.76
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,2.2,1,Midtown North,Flatiron,15.3
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,4.43,1,Upper West Side North,Times Sq/Theatre District,21.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,1.94,1,Woodside,Astoria,11.76
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,1.0,1,Upper West Side South,Upper West Side North,11.15
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,2.2,1,SoHo,Midtown South,14.3
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,1.0,1,Penn Station/Madison Sq West,Midtown Center,10.3
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,2.91,1,West Chelsea/Hudson Yards,East Village,17.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,6,3.31,1,Upper East Side North,Gramercy,23.16
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,0.8,1,Union Sq,Greenwich Village North,9.3
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,1.21,1,Lincoln Square East,Clinton East,12.88
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,5.6,1,Lenox Hill East,Maspeth,29.15
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.4,1,Manhattan Valley,Upper West Side North,12.35
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,0.53,1,Upper East Side South,Lenox Hill West,9.3
2019-06-08,Saturday,17,2019-06-08,Saturday,18,2,6.03,1,Upper West Side South,Battery Park City,33.36
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.8,1,Lenox Hill East,Sutton Place/Turtle Bay North,12.35
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,0.8,1,Murray Hill,Murray Hill,9.95
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,2.3,1,Upper West Side South,Midtown East,17.15
2019-06-08,Saturday,17,2019-06-08,Saturday,17,0,0.5,1,Manhattan Valley,Upper West Side North,8.75
2019-06-08,Saturday,17,2019-06-08,Saturday,18,1,1.45,1,Central Park,Penn Station/Madison Sq West,11.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.3,1,Times Sq/Theatre District,West Chelsea/Hudson Yards,12.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,3.6,1,Midtown East,Manhattan Valley,20.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,2.07,1,Clinton East,Meatpacking/West Village West,17.16
2019-06-08,Saturday,17,2019-06-08,Saturday,18,6,0.98,1,Upper East Side South,Lincoln Square East,12.36
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.8,1,Lincoln Square East,Clinton West,16.55
2019-06-08,Saturday,17,2019-06-08,Saturday,18,0,1.5,1,Midtown North,Times Sq/Theatre District,11.8
2019-06-08,Saturday,17,2019-06-08,Saturday,18,1,20.48,2,JFK Airport,Upper East Side South,71.42
2019-06-08,Saturday,17,2019-06-08,Saturday,18,3,1.32,1,East Chelsea,West Chelsea/Hudson Yards,16.56
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.6,1,Upper East Side South,Lincoln Square West,14.3
2019-06-08,Saturday,17,2019-06-08,Saturday,17,5,2.98,1,Two Bridges/Seward Park,Financial District South,16.56
2019-06-08,Saturday,17,2019-06-08,Saturday,17,2,0.7,1,SoHo,Lower East Side,11.16
2019-06-08,Saturday,17,2019-06-08,Saturday,18,3,3.8,1,World Trade Center,Penn Station/Madison Sq West,19.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.64,1,Murray Hill,Upper East Side South,14.16
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,2.86,1,World Trade Center,Gramercy,17.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.0,1,Penn Station/Madison Sq West,Union Sq,10.8
2019-06-08,Saturday,17,2019-06-08,Saturday,17,4,3.6,1,East Chelsea,Upper West Side North,19.3
2019-06-08,Saturday,17,2019-06-08,Saturday,17,3,1.7,1,West Chelsea/Hudson Yards,Union Sq,16.56
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,1.5,1,Lincoln Square West,Clinton West,11.3
2019-06-08,Saturday,17,2019-06-08,Saturday,18,1,3.8,1,East Chelsea,Lenox Hill West,27.85
2019-06-08,Saturday,17,2019-06-08,Saturday,18,1,2.0,1,West Village,Midtown South,15.95
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,0.73,1,Gramercy,East Village,9.96
2019-06-08,Saturday,17,2019-06-08,Saturday,17,1,2.3,1,Upper West Side South,Morningside Heights,11.8
