pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,total_amount
2019-06-01,Saturday,15,2019-06-01,Saturday,15,3,1.95,1,Clinton East,Upper West Side South,16.0
2019-06-01,Saturday,15,2019-06-01,Saturday,15,5,0.57,1,Union Sq,Penn Station/Madison Sq West,9.96
2019-06-01,Saturday,15,2019-06-01,Saturday,15,2,0.94,1,NV,NV,7.56
2019-06-01,Saturday,15,2019-06-01,Saturday,16,2,6.42,1,NV,NV,42.36
2019-06-01,Saturday,15,2019-06-01,Saturday,15,2,1.0,1,Murray Hill,Midtown North,10.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.93,1,Murray Hill,Garment District,10.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,4.5,1,JFK Airport,JFK Airport,3.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.75,1,Garment District,Times Sq/Theatre District,12.96
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.0,1,Upper West Side South,Upper West Side North,12.36
2019-06-01,Saturday,15,2019-06-01,Saturday,16,2,2.0,1,Upper West Side North,Upper East Side South,13.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.65,1,East Harlem South,East Harlem South,5.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.92,1,Upper West Side North,Morningside Heights,8.16
2019-06-01,Saturday,15,2019-06-01,Saturday,16,2,1.77,1,Upper East Side North,Midtown Center,15.96
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.98,1,Gramercy,Murray Hill,10.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.4,1,Times Sq/Theatre District,Midtown South,12.95
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,3.4,1,Midtown North,Greenwich Village North,20.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.5,1,SoHo,World Trade Center,11.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,5,8.3,1,World Trade Center,Upper East Side South,42.25
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,2.07,1,Midtown East,East Village,15.05
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.45,1,Hudson Sq,Penn Station/Madison Sq West,12.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.6,1,Sutton Place/Turtle Bay North,Midtown North,8.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,3.17,1,Gramercy,Lenox Hill West,19.56
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.49,1,Upper West Side North,Lincoln Square East,14.16
2019-06-01,Saturday,14,2019-06-01,Saturday,15,1,2.82,1,Upper West Side North,Midtown North,16.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.51,1,TriBeCa/Civic Center,Financial District North,9.36
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.36,1,East Harlem South,Lenox Hill West,10.5
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.6,1,Flatiron,Garment District,9.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.2,5,JFK Airport,JFK Airport,0.3
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,3.82,1,Flatiron,Yorkville West,27.36
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.48,1,Central Park,Midtown South,12.96
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,1.0,1,Central Park,Upper East Side South,10.55
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,2.8,1,Upper East Side North,Clinton East,16.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.9,1,Midtown Center,Lenox Hill West,11.16
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.62,1,Upper East Side North,Lenox Hill West,8.4
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,8.9,1,Clinton East,Central Harlem North,38.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,3.21,1,Penn Station/Madison Sq West,Lenox Hill East,21.04
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,2.08,1,West Village,Gramercy,20.76
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.05,1,Murray Hill,Gramercy,11.16
2019-06-01,Saturday,15,2019-06-01,Saturday,15,4,0.9,1,Penn Station/Madison Sq West,Clinton East,12.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,3.66,1,Upper East Side North,Morningside Heights,20.76
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.69,1,Long Island City/Queens Plaza,Astoria,9.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,3,2.69,1,Penn Station/Madison Sq West,Little Italy/NoLiTa,19.3
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,6.21,1,Lincoln Square West,Mott Haven/Port Morris,29.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.71,1,Upper East Side North,Upper East Side North,9.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.55,1,Lenox Hill West,Yorkville West,8.76
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,2.87,1,Upper East Side South,Greenwich Village North,15.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,3,0.8,1,Times Sq/Theatre District,Garment District,10.55
2019-06-01,Saturday,15,2019-06-01,Saturday,15,2,0.81,1,Greenwich Village South,TriBeCa/Civic Center,10.56
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.6,1,Upper East Side South,East Harlem South,10.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,2,0.54,1,Crown Heights North,Crown Heights North,5.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,5,1.11,1,Meatpacking/West Village West,West Chelsea/Hudson Yards,14.16
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,6.89,1,LaGuardia Airport,Williamsburg (North Side),22.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,2,3.17,1,West Village,Financial District North,19.56
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,6.26,1,Upper East Side North,Washington Heights South,32.8
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,1.63,1,Times Sq/Theatre District,Upper East Side South,12.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.4,1,West Village,Meatpacking/West Village West,7.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.85,1,Upper East Side South,Upper East Side South,9.3
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.31,1,Gramercy,West Village,14.75
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,1.88,1,Midtown Center,Lincoln Square West,21.36
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,11.15,1,East Village,LaGuardia Airport,52.1
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,2.4,1,Midtown East,East Chelsea,17.75
2019-06-01,Saturday,15,2019-06-01,Saturday,16,3,0.8,1,Union Sq,East Chelsea,8.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,0,1.1,1,Greenwich Village North,Murray Hill,14.16
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,6.2,1,LaGuardia Airport,Long Island City/Hunters Point,21.3
2019-06-01,Saturday,15,2019-06-01,Saturday,16,0,11.6,1,East Chelsea,Woodhaven,64.7
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.86,1,SoHo,Greenwich Village North,10.56
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,1.85,1,Flatiron,East Village,14.8
2019-06-01,Saturday,15,2019-06-01,Saturday,15,1,0.6,1,Lenox Hill East,Sutton Place/Turtle Bay North,8.3
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,1.32,1,Penn Station/Madison Sq West,Flatiron,14.16
2019-06-01,Saturday,15,2019-06-01,Saturday,15,5,0.56,1,Central Park,Lincoln Square West,9.79
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.61,1,East Chelsea,Central Park,15.36
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.07,1,East Village,SoHo,11.39
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,2.1,1,Central Park,Midtown Center,15.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.54,1,Central Park,East Chelsea,20.76
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.7,1,West Chelsea/Hudson Yards,Clinton East,18.95
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.5,1,Lenox Hill West,Upper East Side South,7.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.67,1,Manhattan Valley,Lincoln Square East,14.76
2019-06-01,Saturday,16,2019-06-01,Saturday,17,2,2.74,1,Greenwich Village North,Midtown North,24.3
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,1.2,1,Meatpacking/West Village West,TriBeCa/Civic Center,10.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.67,1,Upper West Side North,Upper West Side South,7.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,4.2,1,Kips Bay,Financial District North,22.55
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,1.44,1,Midtown North,Upper East Side North,11.33
2019-06-01,Saturday,16,2019-06-01,Saturday,17,3,0.86,1,Yorkville East,Upper East Side North,9.96
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,1.1,1,Central Park,Lenox Hill West,11.15
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.74,1,Central Park,Times Sq/Theatre District,16.62
2019-06-01,Saturday,16,2019-06-01,Saturday,17,2,21.8,2,NV,Lincoln Square West,72.42
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.8,1,Lenox Hill East,Lenox Hill West,9.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.7,1,Lenox Hill East,Upper West Side North,23.15
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,0.04,1,Yorkville West,Upper East Side North,-5.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.4,1,Central Harlem,Central Harlem,12.74
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.05,1,Yorkville West,Midtown East,15.36
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,0.8,1,Upper East Side South,Sutton Place/Turtle Bay North,11.0
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.65,1,Union Sq,Greenwich Village North,11.16
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.63,1,Financial District North,Chinatown,10.56
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.93,1,Murray Hill,Sutton Place/Turtle Bay North,10.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.54,1,Upper East Side South,Upper East Side North,15.36
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,3.24,1,Central Harlem,Times Sq/Theatre District,16.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,5,0.74,1,Yorkville West,East Harlem South,9.96
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,24.53,1,Upper West Side South,NA,76.92
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,3.25,1,Manhattan Valley,Clinton West,19.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.7,1,Gramercy,Kips Bay,7.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,3.02,1,Lincoln Square East,Midtown South,21.32
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,8.24,1,LaGuardia Airport,Murray Hill,41.9
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.17,1,Upper East Side North,Lenox Hill East,11.3
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,2.92,1,Union Sq,Upper East Side North,17.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.0,1,SoHo,West Village,11.15
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.63,1,Upper West Side North,Upper West Side North,7.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.6,1,Midtown Center,Upper East Side North,12.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.55,1,Financial District North,Lower East Side,13.5
2019-06-01,Saturday,17,2019-06-01,Saturday,17,2,2.63,1,East Harlem North,Manhattanville,12.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.72,1,West Chelsea/Hudson Yards,West Chelsea/Hudson Yards,8.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.6,1,Midtown South,Upper East Side South,12.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,1.98,1,Lincoln Square West,Garment District,19.13
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,2.7,1,Union Sq,Upper East Side South,17.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.42,1,Lincoln Square East,Clinton East,14.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.56,1,Upper East Side North,Upper West Side North,12.36
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,3.8,1,Upper West Side South,Union Sq,19.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.12,1,Lincoln Square East,Times Sq/Theatre District,9.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,4.6,1,West Village,Upper West Side North,33.35
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.22,1,Flatiron,Meatpacking/West Village West,12.36
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,4.92,1,Times Sq/Theatre District,Battery Park City,25.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,0.49,1,Midtown South,Murray Hill,7.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,3.47,1,East Village,Williamsburg (North Side),23.16
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,3.1,1,Battery Park City,Penn Station/Madison Sq West,16.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,1.5,1,Greenwich Village North,Midtown South,13.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.2,1,Clinton East,Lincoln Square East,6.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.56,1,Union Sq,Midtown South,13.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.44,1,Upper West Side North,Lincoln Square West,16.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.23,1,Central Park,Midtown South,12.3
2019-06-01,Saturday,16,2019-06-01,Saturday,17,3,0.82,1,Midtown Center,Midtown South,10.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.8,1,Clinton East,Times Sq/Theatre District,11.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,4,1.3,1,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,15.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.0,1,Murray Hill,Sutton Place/Turtle Bay North,12.35
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,10.3,1,LaGuardia Airport,Midtown Center,51.5
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.2,1,SoHo,East Village,12.96
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,3.5,1,Yorkville West,Times Sq/Theatre District,17.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,5,2.05,1,Meatpacking/West Village West,Murray Hill,17.16
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,1.1,1,Union Sq,Meatpacking/West Village West,10.3
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,13.93,2,Baisley Park,East Chelsea,73.7
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,0.36,1,TriBeCa/Civic Center,TriBeCa/Civic Center,7.3
2019-06-01,Saturday,16,2019-06-01,Saturday,17,0,1.6,1,Greenwich Village North,Seaport,15.35
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.3,1,Lenox Hill West,Garment District,17.15
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,0.7,1,East Chelsea,Clinton East,11.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,18.7,2,Little Italy/NoLiTa,JFK Airport,61.42
2019-06-01,Saturday,16,2019-06-01,Saturday,17,2,4.17,1,Battery Park City,Boerum Hill,21.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,2,0.86,1,Central Park,Upper East Side South,9.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.45,1,Kips Bay,Sutton Place/Turtle Bay North,12.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.47,1,Sunnyside,Jackson Heights,10.56
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,7.35,1,East Chelsea,Central Harlem North,39.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,5,0.36,1,Lenox Hill West,Lenox Hill West,9.2
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.52,1,Lincoln Square East,Lenox Hill West,11.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,5,1.7,1,Greenwich Village North,Murray Hill,20.76
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.1,1,Meatpacking/West Village West,SoHo,12.95
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.33,1,Upper East Side North,Upper East Side North,7.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.4,1,Manhattan Valley,Upper West Side South,12.0
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,2.53,1,Murray Hill,Lincoln Square East,19.3
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,3.43,1,Lenox Hill West,Midtown South,27.88
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.77,1,Gramercy,Upper East Side North,20.13
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.45,1,Midtown Center,Upper West Side South,14.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,5,4.46,1,Manhattanville,Washington Heights North,18.36
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.43,1,Lenox Hill West,Sutton Place/Turtle Bay North,8.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.09,1,Midtown South,East Village,15.3
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,7.19,1,Upper East Side South,Washington Heights South,31.97
2019-06-01,Saturday,17,2019-06-01,Saturday,17,2,1.15,1,Upper East Side South,Times Sq/Theatre District,12.36
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,7.01,1,East Harlem South,Lower East Side,32.25
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,2.24,1,Midtown East,West Village,20.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.0,1,Flatiron,SoHo,15.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,1.51,1,Midtown East,Midtown South,14.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.8,1,Central Park,Upper East Side North,14.65
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.87,1,West Chelsea/Hudson Yards,Penn Station/Madison Sq West,9.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.4,1,Yorkville West,Lincoln Square East,19.1
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,1.61,1,West Chelsea/Hudson Yards,Clinton East,18.96
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.96,1,Midtown Center,Upper East Side South,8.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.96,1,Central Harlem,Manhattan Valley,9.12
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,1.71,1,Penn Station/Madison Sq West,Midtown Center,22.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.11,1,East Village,Hudson Sq,12.96
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,1.66,1,Penn Station/Madison Sq West,Times Sq/Theatre District,21.96
2019-06-01,Saturday,16,2019-06-01,Saturday,16,0,1.2,1,Upper West Side South,Upper West Side North,12.95
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.26,1,West Chelsea/Hudson Yards,East Village,18.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.76,1,UN/Turtle Bay South,Midtown Center,9.96
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.3,1,East Harlem South,Yorkville West,11.76
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,1.61,1,West Village,West Chelsea/Hudson Yards,14.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,2.66,1,World Trade Center,Penn Station/Madison Sq West,16.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.92,1,Greenwich Village North,Central Park,25.42
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.8,1,Lincoln Square East,Times Sq/Theatre District,10.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,2,0.7,1,Yorkville East,Lenox Hill East,9.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,1.29,1,Clinton East,Upper West Side South,12.36
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.93,1,Upper East Side South,Midtown South,14.3
2019-06-01,Saturday,15,2019-06-01,Saturday,16,1,1.23,1,East Harlem North,Central Harlem,7.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,1.62,1,Midtown South,West Chelsea/Hudson Yards,18.36
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,2.53,1,East Village,Sutton Place/Turtle Bay North,15.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,3.4,1,TriBeCa/Civic Center,Penn Station/Madison Sq West,21.95
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.53,1,Union Sq,Greenwich Village North,6.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.64,1,Morningside Heights,Upper West Side North,11.62
2019-06-01,Saturday,16,2019-06-02,Sunday,16,1,2.1,1,Lower East Side,DUMBO/Vinegar Hill,14.16
2019-06-01,Saturday,15,2019-06-01,Saturday,15,5,0.37,1,Penn Station/Madison Sq West,Clinton East,8.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.19,1,Kips Bay,UN/Turtle Bay South,6.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,3.35,1,UN/Turtle Bay South,Upper East Side North,22.2
2019-06-03,Monday,12,2019-06-03,Monday,12,1,5.6,1,Clinton East,Financial District South,30.29
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,1.1,1,East Chelsea,Garment District,16.56
2019-06-01,Saturday,16,2019-06-01,Saturday,17,3,4.4,1,Lenox Hill East,Greenpoint,19.3
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.21,1,West Village,Financial District North,18.5
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,2.63,1,Lincoln Square West,Bloomingdale,15.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,3.19,1,Midtown South,Little Italy/NoLiTa,18.8
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,1.4,1,World Trade Center,Financial District North,12.85
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,2.48,1,Midtown Center,Greenwich Village North,21.96
2019-06-01,Saturday,16,2019-06-01,Saturday,16,1,0.61,1,Lenox Hill East,Lenox Hill East,8.76
2019-06-01,Saturday,16,2019-06-01,Saturday,16,3,1.5,1,Upper West Side South,Upper East Side South,11.3
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,7.1,1,LaGuardia Airport,Williamsburg (South Side),28.55
2019-06-01,Saturday,17,2019-06-01,Saturday,17,3,0.83,1,Midtown North,Upper East Side South,10.56
2019-06-01,Saturday,17,2019-06-01,Saturday,18,1,13.33,1,Upper West Side South,Van Cortlandt Village,45.1
2019-06-01,Saturday,17,2019-06-01,Saturday,17,2,1.03,1,Lenox Hill East,Sutton Place/Turtle Bay North,10.12
2019-06-01,Saturday,17,2019-06-01,Saturday,18,4,3.5,1,Financial District South,Alphabet City,18.8
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,2.23,1,Upper East Side North,Lincoln Square East,13.8
2019-06-01,Saturday,17,2019-06-01,Saturday,17,5,1.73,1,Midtown South,Midtown North,17.76
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,4.15,1,Morningside Heights,Midtown East,24.96
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,1.4,1,Financial District North,Lower East Side,10.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,2.22,1,Midtown Center,East Chelsea,28.56
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,1.69,1,Union Sq,Midtown East,15.8
2019-06-01,Saturday,17,2019-06-01,Saturday,18,3,2.39,1,Midtown Center,East Chelsea,18.3
2019-06-01,Saturday,17,2019-06-01,Saturday,18,1,1.05,1,Lenox Hill West,Upper East Side South,12.96
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,1.6,1,Yorkville East,Upper West Side South,13.8
2019-06-01,Saturday,18,2019-06-01,Saturday,18,1,3.59,1,Lincoln Square East,Gramercy,22.56
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,1.2,1,Clinton East,Lincoln Square East,9.8
2019-06-01,Saturday,17,2019-06-01,Saturday,17,3,1.4,1,Lincoln Square East,Upper West Side North,10.3
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,0.5,1,Bloomingdale,Manhattan Valley,4.8
2019-06-01,Saturday,16,2019-06-01,Saturday,17,2,2.15,1,East Harlem North,Bloomingdale,13.56
2019-06-01,Saturday,17,2019-06-01,Saturday,17,6,3.9,1,Brooklyn Heights,West Village,24.36
2019-06-01,Saturday,17,2019-06-01,Saturday,17,4,2.6,1,Midtown North,West Chelsea/Hudson Yards,16.3
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,1.45,1,Long Island City/Queens Plaza,Old Astoria,10.8
2019-06-01,Saturday,17,2019-06-01,Saturday,17,2,2.5,1,Yorkville West,Upper West Side South,18.96
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,0.94,1,East Chelsea,Penn Station/Madison Sq West,14.76
2019-06-01,Saturday,17,2019-06-01,Saturday,18,6,5.62,1,Kips Bay,Battery Park City,20.8
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,1.6,1,Lenox Hill West,Upper West Side South,13.57
2019-06-01,Saturday,17,2019-06-01,Saturday,17,2,4.81,1,World Trade Center,Union Sq,32.76
2019-06-01,Saturday,17,2019-06-01,Saturday,17,3,2.7,1,Lincoln Square East,Morningside Heights,19.1
2019-06-01,Saturday,17,2019-06-01,Saturday,17,2,1.37,1,Sutton Place/Turtle Bay North,Upper East Side South,9.8
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,1.7,1,Upper West Side South,Manhattan Valley,14.15
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,0.96,1,West Chelsea/Hudson Yards,Times Sq/Theatre District,13.8
2019-06-01,Saturday,17,2019-06-01,Saturday,17,3,1.51,1,Upper East Side South,Midtown Center,11.3
2019-06-01,Saturday,16,2019-06-01,Saturday,17,1,1.95,1,Lenox Hill East,Upper West Side South,15.36
2019-06-01,Saturday,17,2019-06-01,Saturday,17,5,3.05,1,East Harlem South,Central Harlem North,13.3
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,0.3,1,Upper East Side North,Upper East Side North,8.15
2019-06-01,Saturday,17,2019-06-01,Saturday,17,2,1.2,1,Central Park,Times Sq/Theatre District,10.8
2019-06-01,Saturday,17,2019-06-01,Saturday,17,1,2.05,1,Upper East Side South,Yorkville East,13.3
2019-06-01,Saturday,17,2019-06-01,Saturday,18,5,1.43,1,Times Sq/Theatre District,Clinton West,10.8
2019-06-01,Saturday,17,2019-06-01,Saturday,18,2,1.3,1,SoHo,East Village,12.3
