pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,payment_type,tip_amount,total_amount
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,2.16,1,Manhattan,Manhattan,2,0.0,13.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,2.01,1,Manhattan,Manhattan,1,2.66,15.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,3,1.79,1,Manhattan,Manhattan,1,2.0,15.3
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,2.62,1,Manhattan,Manhattan,1,3.16,18.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.1,1,Manhattan,Manhattan,1,1.96,11.76
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.9,1,Manhattan,Manhattan,1,2.55,12.85
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.5,1,Manhattan,Manhattan,1,1.66,9.96
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,10.7,1,Queens,Brooklyn,1,0.0,34.8
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.78,1,Manhattan,Manhattan,1,1.76,10.56
2019-06-15,Saturday,21,2019-06-15,Saturday,21,3,0.67,1,Manhattan,Manhattan,1,0.0,10.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.2,1,Manhattan,Manhattan,1,2.45,14.75
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,2.04,1,Manhattan,Manhattan,2,0.0,12.8
2019-06-15,Saturday,21,2019-06-15,Saturday,22,2,1.12,1,Manhattan,Manhattan,2,0.0,9.3
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,1.4,1,Manhattan,Manhattan,1,0.93,10.23
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.5,1,Manhattan,Manhattan,1,1.23,13.53
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,0.9,1,Manhattan,Manhattan,1,1.0,10.3
2019-06-15,Saturday,21,2019-06-15,Saturday,21,1,1.5,1,Manhattan,Manhattan,1,2.7,13.5
2019-06-15,Saturday,21,2019-06-15,Saturday,21,2,1.63,1,Manhattan,Manhattan,1,2.0,17.3
